"","GeneID","Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","MDPL_BW_1","MDPL_BW_2","MDPL_BW_3","MDPL_FW_1","MDPL_FW_2","MDPL_FW_3","MDPL_transfer_1","MDPL_transfer_2","MDPL_transfer_3","MDPP_BW_1","MDPP_BW_2","MDPP_BW_3","MDPP_FW_1","MDPP_FW_2","MDPP_FW_3","MDPP_transfer_1","MDPP_transfer_2","MDPP_transfer_3"
"22875","Funhe2EKm042773","DC24 (51%T)",3592.1603432782,1.14628307145835,0.240238397872973,4.77143987641995,1.82913583019831e-06,0.000647989184105837,7083.16183176326,5055.52986905468,6128.16255206472,3531.3719081948,2799.00418478109,4091.73613897059,5597.21428836456,6513.41129051994,3738.63492424652,2695.7809443935,1558.62840319026,2244.16124723773,1997.35127199819,1712.7046122483,1557.17197219026,1710.71046450783,1580.17786851369,5063.97240676766
"10069","Funhe2EKm018031","sorting nexin 12 (100%P)",77.8035327499975,-1.69630040736665,0.356449764118816,-4.75887650412701,1.94673491898446e-06,0.000680808142564847,32.0998362286812,32.3017561247358,4.61453099183217,31.6310102724078,56.9127514457826,54.2875624944083,68.6262982068453,18.539668635495,25.7395034944158,135.059021136401,45.4783922214512,140.643966210853,208.390838924485,104.468417475186,119.328556188978,119.108682893616,172.576822534847,30.6559740195352
"7607","Funhe2EKm012639","Unknown",169.530466059356,-1.22223939502765,0.258411276425285,-4.72982221184545,2.2471654054498e-06,0.000745937591781864,82.1028497108598,114.799184782217,168.314311370772,109.83052117573,38.0285761962652,142.263097668123,73.0712853434948,122.115020589494,72.6313348526223,183.244570196144,292.780395084567,159.752962454617,263.552502909898,356.250055145987,193.108553678409,352.585650433446,218.794523571948,108.32299390381
"19188","Funhe2EKm035431","E3 ubiquitin/ISG15 ligase TRIM25 (100%P)",116.179692494399,1.84173292961668,0.389781098248695,4.72504423095855,2.30065275289345e-06,0.000747109592778898,272.664129713952,173.695036165362,196.334198958652,174.76373295552,180.32110912547,245.378039913561,85.89233774311,150.12973379929,157.484959281907,102.316462015647,44.0455692931301,7.867849285002,31.5719950737791,27.2501298671659,46.0525448524915,27.3868679851963,20.195857288483,147.883911581461
"17597","Funhe2EKm030824","Trans-2-enoyl-CoA reductase, mitochondrial (98%P)",88.7766238748258,-1.22264535088442,0.261060404847956,-4.68338104201019,2.82181246108591e-06,0.000895039538529086,54.0842771774081,98.5850383645189,91.084497496706,27.1701846036961,60.9001424650873,45.091960197962,33.8209392416322,34.9911683331483,44.4978005054799,144.316613735786,63.054635545007,193.92641372878,156.53100050148,92.0650703213318,136.076039105888,115.749855130018,126.980541186343,79.0530521065915
"10171","Funhe2EKm018298","Major histocompatibility complex class I-related gene protein (76%M)",550.48435291748,-1.19493809005143,0.256460129252832,-4.65935228814221,3.1720592403805e-06,0.00096141591065666,465.548129551941,270.019494244878,360.163454448212,434.231087883693,503.341769976249,97.1745323272535,293.921024105339,203.74985553508,389.194772430024,795.040368429497,1147.62024980426,698.348631609103,754.509343760838,696.395049675485,1058.29679549198,754.621371103514,600.566421560644,385.976000576648
"17389","Funhe2EKm030481","NACHT, LRR and PYD domains-containing protein 12 (99%M)",171.35277999165,1.94431406756715,0.419228665252104,4.63783664792561,3.520748637638e-06,0.00105537342129109,416.407119019584,144.719138378044,358.484333472003,220.78768833261,181.264643401155,193.164013016796,258.865603721054,419.363310769006,251.358471183069,101.365953584015,18.8339542973212,48.6729758333387,49.50580039608,18.6213935323225,45.5516393615257,59.1047600078783,28.3747844759852,269.904457067909
"11668","Funhe2EKm022105","Uncharacterized protein",30.9988532424914,-2.00642270296547,0.433772485538943,-4.62551860677052,3.73662257910179e-06,0.00109383775566422,4.36699135108649,9.43264001806319,14.0692158417001,30.4027222723742,12.4721627051419,5.13411610057931,14.2716480368685,2.75606908480141,19.1192740937389,44.7689468028807,12.5971993455809,71.4780747086969,46.7870385175583,52.2871063333044,93.3618031206914,22.6079158822036,73.552376850541,28.5140572990343
"19010","Funhe2EKm035143","Cytidine monophosphate N-acetylneuraminic acid synthetase (100%T)",689.816743285552,-1.84219542242798,0.398423641306923,-4.62371012017547,3.7693653872145e-06,0.00109383775566422,577.565535724318,253.6805062492,213.779667369909,200.101887704158,185.046095744557,311.026483877643,286.721113782448,363.23310347224,312.994344185304,2569.98829292824,436.628885595017,282.299328321746,315.022946122397,1952.74991409057,1578.88285608606,1252.59422515772,1067.20726406714,257.178928661288
"18064","Funhe2EKm033728","Collagen, type IV, alpha 5 (Alport syndrome) (100%C)",1717.10543537342,1.15218850049094,0.249679975515638,4.61466122027386,3.9373703725179e-06,0.00113056409496361,1969.0851503318,2758.89550315863,2437.95581361896,2299.26215992692,2168.41129112973,2114.65989421015,1974.19873344556,3266.24586585012,2330.78035964705,827.228692743157,1109.91536938658,985.45586714532,1141.89885131747,401.639877713575,1701.97390782854,608.059801173462,640.941039528398,2171.28965856615
"9989","Funhe2EKm017865","Uncharacterized protein",88.0559883902294,-1.88650361683384,0.409858052415581,-4.60282189337345,4.16804653288228e-06,0.00118082745276988,30.1433652732931,19.6095430925434,46.4328911707456,48.5178157426024,40.1852099060492,27.4469507912787,47.0706838275846,58.3807903379292,20.757534789727,139.53059693926,113.681347413139,155.148939997163,220.271759409999,171.090151493722,121.336572911698,287.956586328234,20.1325555251674,17.3144960739917
"15354","Funhe2EKm027497","Sialic acid-binding Ig lectin (97%M)",523.698557297192,3.03369782947089,0.659315872449237,4.60128135274714,4.19899783410362e-06,0.00118082745276988,2147.34554643048,2490.60244442813,171.663185445787,2920.51272038645,121.025981648967,91.4127933172203,132.054556041319,181.687695907773,144.319385404934,98.4156028664595,134.587054417583,114.107724167013,97.8528412439059,110.091366122396,99.7288254110359,98.3394873891597,112.042680191324,160.784140529521
"7615","Funhe2EKm012659","Apoptosis-associated speck protein containing a CARD (100%T)",275.843994473417,-1.33528828711969,0.291238236919169,-4.58486598890614,4.54277706133987e-06,0.00125169568362858,177.36305613458,127.004489587825,194.129858104777,176.699757124291,67.0181384024909,201.669263925193,246.389025574761,140.818196132731,80.6678798179897,352.75827124949,493.325640208343,320.45928848102,373.950308257018,479.642018013232,412.710601942549,666.672202879457,366.722634007689,87.1912706780598
"4229","Funhe2EKm006523","Ribonuclease (92%M)",43.1406981619326,2.92963868338523,0.650136082019341,4.50619303313499,6.60010502041911e-06,0.00173178072979715,10.6934389748111,65.975577894511,120.063673641005,71.1604607676931,87.7249239885456,0.823502868556686,250.753555556639,74.8476199905324,5.54902169760932,7.93816063914274,5.78827578194707,8.20013362523453,35.4953599618504,3.96829225565905,6.87808638524512,5.19111919378628,7.13747456940689,8.34388912261157
"20061","Funhe2EKm036705","Solute carrier family 16, member 12 (monocarboxylic acid transporter 12) (100%M)",42.6261231825545,1.42014457977806,0.316017454411834,4.49388019538734,6.99369845188122e-06,0.00179975572047562,71.7006297056713,48.5645353508223,73.286641772868,24.5944802519131,51.6318607252321,55.8767933228442,45.1196428036505,125.957204341676,60.7747706883264,21.9458190667681,9.92642053126869,28.4259330847449,18.4373936609871,16.2495265390619,18.8348422321341,27.1806541258534,16.9623111534646,51.8007579286943
"21505","Funhe2EKm038792","Uncharacterized protein",51.8361216978375,-1.52582736215486,0.340890284116292,-4.47600718838422,7.60519250802627e-06,0.00192087445586982,19.0096209916875,13.7818188043882,18.1203870993668,30.5884597329359,10.6131398858141,13.573177750601,47.8036654879358,15.0874746477182,65.6632727219304,47.0328385520631,72.9671343788635,75.9378038456848,82.260115430844,128.596927099858,70.4361914360838,45.5321275340922,74.2677656011585,101.778269560049
"9919","Funhe2EKm017722","Yippee 2 (100%S)",42.3406462130903,1.00871964395067,0.225900078773274,4.4653355121805,7.99433722074995e-06,0.00196459036673529,44.1323038229362,48.6563284249875,42.5379198349403,61.1266030171191,97.3356524557567,67.6652414710616,51.79338450582,46.6441149978161,51.4649177545172,24.3463020686435,21.504923265839,21.9598486274612,25.8484002886342,22.2686342360547,37.2489239121217,13.6969154405123,39.7118390307647,44.1893786806388
"17248","Funhe2EKm030285","Ubiquitin carboxyl-terminal hydrolase (100%T)",99.0443723164419,-2.31517599612963,0.518401237240274,-4.46599242018508,7.96984315380526e-06,0.00196459036673529,70.1242956336917,17.7760061347609,22.3724276539482,27.065210162879,10.5879245664742,68.2448455562723,49.2335821713737,15.8973495857014,15.3794578613408,64.3048173883293,291.790162798115,420.409361817067,115.164062530647,72.2664299403401,101.405618099616,358.256074685571,49.4703984586213,13.050676651206
"7511","Funhe2EKm012380","Coiled-coil domain-containing protein (42%M)",77.6867606321879,-1.95864882172872,0.439398301585168,-4.4575703061726,8.28938539848376e-06,0.0020010429637154,14.397456902727,22.8316867657888,27.3841748403,49.7963714475904,56.4275547924402,16.9679086287355,73.6973659186051,15.0966650015785,10.4760906514881,100.541684408614,181.340588282583,122.804429783152,149.464844592091,76.3520152693799,116.328638805154,161.501994266564,194.328158842171,8.62406218041951
"22398","Funhe2EKm040062","Serine protease MASP3 (100%P)",456.371370253291,3.4869335674624,0.782212840275843,4.45778103851217,8.28124274134379e-06,0.0020010429637154,61.9099062943677,871.707677860795,395.882407331733,3337.06274165377,123.367897914128,1243.78365234914,986.830301972135,115.707453305272,406.27708770398,11.9952232590093,22.0740201554849,40.4975732286618,43.8453528297935,26.0643934040012,11.5647978185489,37.7273664476619,32.791831094654,445.594979936091
"10037","Funhe2EKm017969","Unconventional myosin-XVI (99%S)",21.0687391724419,-2.32136650231585,0.521087549262916,-4.45484929662865,8.39521445236934e-06,0.00200145192799547,6.50471856703279,9.94809173791705,8.31860605779284,6.01016225502035,2.7818590320444,6.61254801421066,3.51838325823809,7.09335526418047,12.4145035905687,58.1150900881628,39.9228105447939,65.7400777757536,70.1598255630567,6.0188136772494,46.0768599532053,18.1804369761359,3.85136998900108,7.96979275959013
"1615","Funhe2EKm002317","GDP-fucose protein O-fucosyltransferase (100%P)",31.5189339488559,-1.22449038026395,0.276421046441694,-4.42980155102711,9.43198417248584e-06,0.00216317613538172,21.3996999891841,25.33839308771,26.3321898048735,10.0087417833336,15.6656918300484,21.1824273557007,26.9250277781908,10.6731438223383,16.6407347643838,57.9133118882203,42.7101221858659,37.7533786485603,67.4903810165947,50.3975496044402,55.746349605211,25.2685471770361,37.4263578386367,18.4687628990786
"11120","Funhe2EKm020669","Pyrin (89%M)",211.576411646093,-1.85508904782543,0.418785233484922,-4.42969068509963,9.4368340827929e-06,0.00216317613538172,40.6208210494609,197.853470936972,95.4693780960577,113.23727594179,56.2543800903752,48.9790423815532,73.0982251816782,49.3923005686935,149.980263424548,94.5128411999356,318.412080728805,311.34984596993,395.398368819736,63.082568750435,255.5989253796,470.2714782937,923.716137600525,151.148005215883
